station_id,station_name,station_code,lat,lon
397,"CENICA 1, UAM Iztapalapa",CEN,19.489583333333,-98.801083333333
344,C. Salud Tlaxcoapán,TCP,20.091472222222,-99.228416666667
365,Costa Baja,UM,,
393,Unidad Móvil de Hidalgo,UMHI,19.489583333333,-98.801083333333
394,Unidad Móvil Iztapalapa,UMIZ,19.489583333333,-98.801083333333
395,Unidad Móvil Tecamachalco,UMTE,19.489583333333,-98.801083333333
396,Unidad Móvil Toluca,UMTO,19.489583333333,-98.801083333333
356,Presidencia Municipal,ABA,20.425277777778,-101.19805555556
353,Dirección de Ecología Municipal,ACAM,20.590833333333,-101.20861111111
184,Instituto Tecnológico de Agua Prieta,TEC,31.311944444444,-109.53563888889
31,CBTIS ,CBT,21.873311111111,-102.32080277778
33,Centro,CEN,21.883780555556,-102.295825
303,Instituto Educativo,IED,21.903,-102.28461111111
34,ISSSTE,ISSSTE,21.871138888889,-102.29397222222
30,Secundaria Leyes de Reforma,LEY,21.903,-102.28461111111
310,Parque Landeros,PAR,,
311,PROFEPA,PROFEPA,,
32,Secretaría de Medio Ambiente,SMA,21.846391666667,-102.28843055556
81,Presidencia Municipal,AJA,20.0925,-99.122
200,Altamira1,ALT1,21.326111111111,-97.693055555556
201,Altamira2,ALT2,21.354166666667,-97.692222222222
223,Apizaco,APZ,19.42,-98.145277777778
82,Centro de Salud,ATI,20.06,-99.221944444444
83,Primaria Revolución,ATO,20.006666666667,-99.218888888889
195,Instituto Tecnológico Superior de los Ríos,ITSR,17.829444444444,-91.531388888889
185,ITESC,TEC,27.528444444444,-109.92586111111
221,Calpulalpan,CAL,19.589166666667,-98.577777777778
49,Guadalupe,GPE,19.846333333333,-90.530777777778
382,CARDENAS,CA,,
203,Presidencia,PMN,23.751111111111,-99.149444444444
389,Presidencia,PMNV,23.751555555556,-99.15025
202,Tecnológico,TECV,23.753333333333,-99.001666666667
68,Policía,POL,20.5175,-100.81555555556
70,San Juanico,SJ,20.5375,-100.83972222222
69,Tecnológico,TEC,20.545277777778,-100.80694444444
422,Instituto Tecnológico del Centla,ITCE,18.54105,-92.650141666667
192,Instituto Tecnológico de Villahermosa,ITVH,18.022933333333,-92.903219444444
193,Plaza de Toro,PTR,17.989066666667,-92.95435
194,Secretaria de Educación,SE,17.988055555556,-92.939722222222
421,Universidad Politécnica del Centro,UPC2,18.086358333333,-93.164325
384,Villahermosa,VHE,19.489583333333,-98.801083333333
54,Centro,CEN,28.652227777778,-106.08535833333
53,SUR,SUR,28.632775,-106.03886694444
55,CIMAV,CIMAV,28.716083333333,-106.13330555556
57,Tecnologico,TEC,19.262127777778,-103.72403333333
383,instituto Tecnológico Superior de Comalcalco,ITSC,18.295,-93.2175
166,CAM,CAM,20.556111111111,-100.44564722222
350,Presidencia Municipal,COR,20.811572222222,-101.61143333333
132,Palacio Municipal Cuautla,PMNC,18.812986944444,-98.955305833333
134,Cuernavaca 01,PGO,18.921817777778,-99.234896666667
411,Culiacan,ECLN1,24.807111111111,-107.39383333333
415,Culiacan,PM10CLN,24.800083333333,-107.39480555556
175,H. Ayuntamiento de Culiacán,PMN,24.800083333333,-107.39480555556
177,Edificio de SCT,SCT,24.482611111111,-107.23377777778
176,Oficinas de la Secretaría,SRIA,24.800083333333,-107.39480555556
360,Mega Parque,DH,21.085527777778,-100.56347222222
62,CBTIS,CBTIS,24.007472222222,-104.64463888889
63,Cancún,CUN,,
59,IPN,IPN,24.051555555556,-104.61136111111
58,ITD,ITD,24.034472222222,-104.64502777778
64,PROFEPA,PFP,24.026777777778,-104.69297222222
60,SRNyMA,SRN,24.026777777778,-104.692975
61,Zaragoza,ZAR,24.027944444444,-104.6725
206,CEEA,CEEA,22.743611111111,-98.980277777778
204,COBAT,COBAT,22.745555555556,-98.997222222222
205,Presidencia,PMN,22.743611111111,-98.980277777778
167,El Marqués,MAR,20.606344444444,-100.33111944444
36,Secundaria,SPABC20,31.859916666667,-116.59372222222
373,Secundaria No. 9,SPABC20,31.859916666667,-116.59372222222
65,Campestre,CAM,25.551222222222,-103.50252777778
66,Universidad Juárez,NUGP,25.588630555556,-103.50160277778
341,SRNyMA Laguna,SRNL,25.604666666667,-103.5
103,Las Águilas,AGU,20.631268055556,-103.41643083333
101,Atemajac,ATM,20.719673888889,-103.35543472222
102,Centro,CEN,20.673764722222,-103.33333611111
105,Loma Dorada,LDO,20.629294722222,-103.26397416667
106,Miravalle,MIR,20.614444444444,-103.34333333333
107,Oblatos,OBL,20.700538611111,-103.29661666667
104,Las Pintas,PIN,20.576823888889,-103.32652861111
108,Santa Fe,SFE,20.529149444444,-103.37717944444
109,Tlaquepaque,TLA,20.640966666667,-103.31259194444
110,Vallarta,VAL,20.680193055556,-103.39855138889
237,Guadalupe Zacatecas,GPE,22.751238888889,-102.49965833333
296,Presidencia Municipal,PMN,22.749528333333,-102.51302722222
359,Universidad Gto Sede Belen,UG-B,21.017583333333,-101.25736111111
178,Edificio Carlone,EC,25.567416666667,-108.46319444444
416,Guasave,PM10GSVE,25.567416666667,-108.46319444444
188,Guaymas,GYM,,
293,Protección Civil,PC,16.850330555556,-99.903738888889
186,Universidad de Sonora,USO,29.074805555556,-110.93313888889
222,Huamantla,HUA,19.3125,-97.923055555556
85,Hospital,HUI,20.375111111111,-99.654444444444
196,Instituto Tecnológico Superior de la Venta,ITSLV,18.111388888889,-94.039722222222
72,Bomberos,BOM,21.118055555556,-101.60216666667
71,Sec. Oficial,SEC,20.6925,-101.365
73,Teódula,TEO,20.658055555556,-101.34888888889
225,Ixtacuixtla-Panotla,IXT,19.326666666667,-98.376944444444
349,Presidencia Municipal,JR,21.075,-101.66155555556
74,CICEG - Bomberos,CC,21.103055555556,-101.63611111111
75,Facultad de Medicina,FM,21.133333333333,-101.68
348,Zona Sur,LN-S,21.001222222222,-101.14372222222
76,T21,T21,21.108611111111,-101.68861111111
342,Lerdo,LE,25.539194444444,-103.52322222222
67,SAGARPA,SAG,25.539180555556,-103.52321666667
100,Presidencia Municipal,LOL,20.839166666667,-98.718611111111
181,DIF Municipal,ELM1,25.783333333333,-108.99013888889
414,Ayuntamiento,PM10LM,25.783472222222,-108.99366666667
182,Rectoría de Univ. de Occidente,UO,25.783472222222,-108.99366666667
209,Bomberos Lauro Villar,BOM,25.871111111111,-97.507222222222
207,DIF,DIF,26.634166666667,-97.509166666667
208,Quinto Real,QRE,25.856111111111,-97.534166666667
210,Solidaridad,SOL,25.837777777778,-97.530833333333
179,Junta Municipal de Agua Potable,EMZT1,23.249861111111,-106.38522222222
413,Mazatlan,PM10MZT,23.233382833333,-106.42385783333
180,Seguro Social,SS,23.233388888889,-106.42386111111
236,SEDUMA01,CEN,20.973272222222,-89.624811111111
369,Instituto Tecnológico de Mexicali ,SPABC10,,
37,CONALEP,SPABC11,32.57,-115.34888888889
38,UABC,SPABC12,32.631316666667,-115.44463055556
371,UABC - Universidad Autónoma de Baja California ,SPABC12,,
403,Centro de bachillerato,SPABC13,,
39,COBACH,SPABC14,32.639722222222,-115.50638888889
40,Progreso,SPABC15,32.582777777778,-115.58333333333
370,Centro de Salud,SPABC15,32.582777777778,-115.58333333333
402,Campestre,SPABC18,34.57,-115.34888888889
41,CESPM,SPABC19,32.603638888889,-115.48594444444
366,Comisión Estatal,SPABC19,19.489583333333,-98.801083333333
42,UPBC,SPABC22,32.625972222222,-115.37575
372,Universidad Politécnica de Baja California ,SPABC22,19.489583333333,-98.801083333333
234,Tecnológico,TEC,18.005675,-94.555336111111
305,Jurisdicción Sanitaria,JUR,26.908194444444,-101.427
141,Obispado,CE,25.675833333333,-100.33833333333
144,Escobedo,N,25.800555555556,-100.34444444444
425,Universidad,N2,25.73,-100.30972222222
142,San Nicolás,NE,25.745277777778,-100.255
146,Apodaca,NE2,25.777222222222,-100.18833333333
140,San Bernabé,NO,25.756944444444,-100.36583333333
145,García,NO2,25.783333333333,-100.58583333333
143,La Pastora,SE,25.668055555556,-100.24944444444
147,Juárez,SE2,25.646111111111,-100.09555555556
424,Cadereyta,SE3,25.600555555556,-99.994166666667
139,Santa Catarina,SO,25.675555555556,-100.46472222222
148,San Pedro,SO2,25.665277777778,-100.41277777778
426,Pueblo Serena,SUR,25.575277777778,-100.24916666667
388,Palacio Municipal,ECH,19.701388888889,-101.195
129,Universidad Michoacana de San Nicolás Hidalgo,ECU,19.690461111111,-101.20478888889
131,Laboratorio de Salud,LAB,19.691977777778,-101.15547222222
130,Palacio Municipal,PMN,19.701388888889,-101.195
354,Dirección de Ecología Municipal,MOR,20.131944444444,-101.18833333333
114,ACS,ACS,31.752777777778,-106.50111111111
112,ADVANCE,ADV,31.689722222222,-106.45972222222
115,ANAPRA,ANA,31.775,-106.56027777778
118,BABICORA,BABI,31.645,-106.38394444444
119,BENITO JUÁREZ,BEJ,31.656666666667,-106.35805555556
120,CHAMIZAL,CHA,31.755,-106.45958333333
111,CANALES LIRA,CLB,31.735555555556,-106.50361111111
407,Delphi,DEL,,
387,Chihuahua,EPC,19.489583333333,-98.801083333333
116,FEDERAL 3,FED3,31.728055555556,-106.50361111111
117,NIÑEZ-MEXICANA,NIM,31.661111111111,-106.45416666667
386,Peztalozzi,Pesta,19.489583333333,-98.801083333333
121,TECNO,TEC,31.717083333333,-106.39633333333
113,ZENCO,ZEN,31.637055555556,-106.44241666667
197,Instituto Politécnico de la Chontalpa,IPC,18.1755,-93.026833333333
189,Navojoa,NAV,,
187,Instituto Tecnológico de Nogales,TEC,31.293111111111,-110.95230555556
213,Bomberos,BOM,27.513611111111,-99.556388888889
212,CBTIS234,CBTIS,27.412222222222,-99.546944444444
214,IMSS Santa Fé,IMSS,27.495555555556,-99.549166666667
211,Tecnológico,TECNL,27.453055555556,-99.515
160,CEDART,CED,16.699340277778,-96.866455
297,Casa Hogar,CHO,17.094666666667,-96.752166666667
133,Palacio Municipal,PMNO,18.8775,-98.775555555556
412,Presidencia Municipal,PMN,29.564416666667,-104.41577777778
419,Protección Civil,PTC,29.53825,-104.42255555556
418,Taller de Obras Públicas,TOP,29.547833333333,-104.40141666667
94,Casa de la Mujer Hidalguense,CMH,20.123361111111,-98.73675
343,Cubitos,CUB,19.489583333333,-98.801083333333
95,Instituto Tecnológico de Pachuca,ITP,20.083083333333,-98.773472222222
92,Jardín del Maestro,JDN,20.120555555556,-98.74
93,Museo del Rehilete,REH,20.077222222222,-98.777972222222
198,Universidad Politécnica del Golfo de México,UPGM,18.368611111111,-93.196111111111
306,Centro de Rehabilitación DIF,DIF,28.707666666667,-100.5265
291,Universidad Veracruzana,PR-03,20.508972222222,-97.446986111111
163,Benemérito Instituto Normal del Estado,BINE,19.062722222222,-98.224527777778
162,Las Ninfas,NIN,19.041388888889,-98.214222222222
161,Agua Santa,STA,18.987583333333,-98.250388888889
164,Universidad Tecnológica de Puebla,UTP,19.071888888889,-98.151722222222
406,Universidad Tecnológica de Puebla,UTP,19.071888888889,-98.151722222222
165,Velódromo,VEL,18.987361111111,-98.277944444444
191,Puerto Peñasco,PPE,,
423,Purísima del Rincón,PUR,,
215,Reynosa1,REY1,26.0625,-98.330277777778
216,Reynosa2,REY2,26.038611111111,-98.390833333333
217,Reynosa3,REY3,26.056666666667,-98.325277777778
218,Reynosa4,REY4,26.0575,-98.335555555556
43,Rosarito,SPABC04,32.353055555556,-117.05611111111
374,Rosarito,SPABC04,19.489583333333,-98.801083333333
77,Cruz roja,CR,20.578611111111,-101.19888888889
78,DIF,DIF,20.558055555556,-101.20472222222
79,Nativitas,NAT,20.565,-101.18805555556
304,Finanzas,FIN,25.421472222222,-100.99686111111
417,Salvador Alvarado,PM10SA,25.456944444444,-108.08091666667
